No_of_Packet,Price_per_Packet,IDNo,Brand,Days_between_Purchase,Age,SEC,Income,Household_Sz,Price_Conscious,Education,Loyalty
1,2,6228,1,7,3,4,2,5,1,3,1
1,2,6228,1,7,3,4,2,5,1,3,1
1,2,6228,1,7,3,4,2,5,1,3,1
1,2,6228,1,7,3,4,2,5,1,3,1
1,2,6228,1,14,3,4,2,5,1,3,1
1,2,6228,9,7,3,4,2,5,1,3,2
1,3,6228,1,7,3,4,2,5,1,3,2
1,3,6228,1,7,3,4,2,5,1,3,1
1,2,6228,1,14,3,4,2,5,1,3,1
1,2,6228,1,7,3,4,2,5,1,3,1
1,2,6228,1,14,3,4,2,5,1,3,1
1,2,6228,1,21,3,4,2,5,1,3,1
1,2,6228,1,7,3,4,2,5,1,3,1
1,2,6228,1,7,3,4,2,5,1,3,1
1,2,6228,1,7,3,4,2,5,1,3,1
1,2,6228,1,14,3,4,2,5,1,3,1
1,3,6228,1,7,3,4,2,5,1,3,1
1,3,6228,1,14,3,4,2,5,1,3,1
1,2,6228,9,14,3,4,2,5,1,3,2
1,3,6228,1,14,3,4,2,5,1,3,2
1,3,6228,1,29,3,4,2,5,1,3,1
1,2,6228,1,6,3,4,2,5,1,3,1
1,2,6228,1,7,3,4,2,5,1,3,1
1,2,6228,1,7,3,4,2,5,1,3,1
1,3,6228,1,14,3,4,2,5,1,3,1
1,3,6228,1,5,3,4,2,5,1,3,1
1,2,6228,1,9,3,4,2,5,1,3,1
1,2,6228,1,7,3,4,2,5,1,3,1
1,3,6228,1,14,3,4,2,5,1,3,1
1,3,6228,1,14,3,4,2,5,1,3,1
1,2,6228,9,7,3,4,2,5,1,3,2
1,2,6228,1,14,3,4,2,5,1,3,2
1,2,6228,1,7,3,4,2,5,1,3,1
1,3,6228,1,28,3,4,2,5,1,3,1
1,2,6228,1,7,3,4,2,5,1,3,1
1,2,6228,1,7,3,4,2,5,1,3,1
1,2,6228,1,7,3,4,2,5,1,3,1
1,2,6228,1,14,3,4,2,5,1,3,1
1,2,6228,1,7,3,4,2,5,1,3,1
1,2,6228,1,35,3,4,2,5,1,3,1
1,2,6228,1,14,3,4,2,5,1,3,1
1,2,6228,1,14,3,4,2,5,1,3,1
1,2,6228,9,13,3,4,2,5,1,3,2
1,2,6228,1,7,3,4,2,5,1,3,2
1,2,6228,1,7,3,4,2,5,1,3,1
1,2,6228,1,6,3,4,2,5,1,3,1
1,2,6228,1,9,3,4,2,5,1,3,1
1,2,6228,1,56,3,4,2,5,1,3,1
1,3,6228,1,1,3,4,2,5,1,3,1
1,1,6228,9,13,3,4,2,5,1,3,2
1,2,6228,1,168,3,4,2,5,1,3,2
1,2,6228,1,21,3,4,2,5,1,3,1
2,2,6229,8,37,3,1,1,5,2,3,2
2,2,6229,8,56,3,1,1,5,2,3,1
1,2,6229,1,15,3,1,1,5,2,3,2
1,3,6229,6,14,3,1,1,5,2,3,2
1,2,6229,3,6,3,1,1,5,2,3,2
1,2,6229,2,32,3,1,1,5,2,3,2
1,3,6229,7,6,3,1,1,5,2,3,2
1,3,6229,2,15,3,1,1,5,2,3,2
1,2,6229,1,74,3,1,1,5,2,3,2
1,2,6229,9,52,3,1,1,5,2,3,2
1,1,6229,9,56,3,1,1,5,2,3,1
1,2,6229,4,32,3,1,1,5,2,3,2
1,2,6229,2,8,3,1,1,5,2,3,2
1,3,6229,7,9,3,1,1,5,2,3,2
1,2,6229,7,20,3,1,1,5,2,3,1
1,2,6229,1,22,3,1,1,5,2,3,2
1,2,6229,7,18,3,1,1,5,2,3,2
1,1,6229,9,10,3,1,1,5,2,3,2
3,1,6229,9,14,3,1,1,5,2,3,1
1,2,6229,9,6,3,1,1,5,2,3,1
2,1,6229,4,51,3,1,1,5,2,3,2
1,2,6229,8,25,3,1,1,5,2,3,2
2,1,6229,9,21,3,1,1,5,2,3,2
1,1,6229,3,147,3,1,1,5,2,3,2
1,2,6229,1,6,3,1,1,5,2,3,2
3,2,6229,1,91,3,1,1,5,2,3,1
1,1,6231,8,50,5,2,4,2,2,2,2
1,1,6231,4,34,5,2,4,2,2,2,2
1,1,6231,9,40,5,2,4,2,2,2,2
1,2,6231,2,69,5,2,4,2,2,2,2
1,1,6231,4,21,5,2,4,2,2,2,2
1,3,6231,8,11,5,2,4,2,2,2,2
1,1,6231,4,111,5,2,4,2,2,2,2
1,2,6231,9,2,5,2,4,2,2,2,2
1,3,6231,8,88,5,2,4,2,2,2,2
1,3,6231,8,43,5,2,4,2,2,2,1
1,1,6231,4,40,5,2,4,2,2,2,2
1,1,6231,8,36,5,2,4,2,2,2,2
1,1,6231,4,17,5,2,4,2,2,2,2
1,1,6231,9,14,5,2,4,2,2,2,2
1,3,6231,8,59,5,2,4,2,2,2,2
1,2,6231,8,57,5,2,4,2,2,2,1
1,2,6231,1,52,5,2,4,2,2,2,2
1,2,6231,2,90,5,2,4,2,2,2,2
1,1,6231,3,109,5,2,4,2,2,2,2
1,1,6236,9,14,3,3,1,3,4,3,1
1,1,6236,4,14,3,3,1,3,4,3,2
1,2,6236,3,21,3,3,1,3,4,3,2
1,1,6236,9,5,3,3,1,3,4,3,2
2,1,6236,9,21,3,3,1,3,4,3,1
1,1,6236,9,11,3,3,1,3,4,3,1
1,1,6236,9,11,3,3,1,3,4,3,1
1,1,6236,9,20,3,3,1,3,4,3,1
1,2,6236,9,23,3,3,1,3,4,3,1
1,1,6236,9,6,3,3,1,3,4,3,1
1,1,6236,9,13,3,3,1,3,4,3,1
1,1,6236,9,16,3,3,1,3,4,3,1
1,1,6236,9,5,3,3,1,3,4,3,1
2,1,6236,9,53,3,3,1,3,4,3,1
1,3,6236,1,6,3,3,1,3,4,3,2
1,1,6236,9,42,3,3,1,3,4,3,2
1,1,6236,9,8,3,3,1,3,4,3,1
1,1,6236,9,9,3,3,1,3,4,3,1
1,3,6236,6,10,3,3,1,3,4,3,2
1,1,6236,9,10,3,3,1,3,4,3,2
1,2,6236,3,18,3,3,1,3,4,3,2
1,3,6236,5,1,3,3,1,3,4,3,2
1,1,6236,9,41,3,3,1,3,4,3,2
1,1,6236,9,4,3,3,1,3,4,3,1
1,1,6236,5,7,3,3,1,3,4,3,2
1,2,6236,3,7,3,3,1,3,4,3,2
1,2,6236,3,8,3,3,1,3,4,3,1
1,1,6236,9,9,3,3,1,3,4,3,2
1,1,6236,9,17,3,3,1,3,4,3,1
1,2,6236,9,9,3,3,1,3,4,3,1
1,2,6236,3,1,3,3,1,3,4,3,2
1,1,6236,6,12,3,3,1,3,4,3,2
1,2,6236,3,10,3,3,1,3,4,3,2
1,2,6236,3,11,3,3,1,3,4,3,1
1,2,6236,3,14,3,3,1,3,4,3,1
1,2,6236,4,3,3,3,1,3,4,3,2
2,2,6236,1,6,3,3,1,3,4,3,2
1,2,6236,4,9,3,3,1,3,4,3,2
1,2,6236,4,6,3,3,1,3,4,3,1
1,2,6236,4,15,3,3,1,3,4,3,1
1,2,6236,4,6,3,3,1,3,4,3,1
1,2,6236,4,15,3,3,1,3,4,3,1
1,2,6236,4,28,3,3,1,3,4,3,1
1,1,6236,9,10,3,3,1,3,4,3,2
1,1,6236,9,11,3,3,1,3,4,3,1
1,1,6236,9,5,3,3,1,3,4,3,1
2,1,6236,9,23,3,3,1,3,4,3,1
1,2,6236,9,23,3,3,1,3,4,3,1
1,3,6236,9,12,3,3,1,3,4,3,1
1,3,6236,2,5,3,3,1,3,4,3,2
1,2,6236,9,2,3,3,1,3,4,3,2
3,2,6236,9,8,3,3,1,3,4,3,1
2,2,6236,9,6,3,3,1,3,4,3,1
2,2,6236,2,23,3,3,1,3,4,3,2
1,2,6236,9,12,3,3,1,3,4,3,2
2,1,6236,4,7,3,3,1,3,4,3,2
3,1,6236,3,9,3,3,1,3,4,3,2
1,1,6236,9,6,3,3,1,3,4,3,2
1,2,6236,1,3,3,3,1,3,4,3,2
1,2,6236,9,24,3,3,1,3,4,3,2
1,1,6236,9,4,3,3,1,3,4,3,1
1,1,6236,4,4,3,3,1,3,4,3,2
1,1,6236,3,10,3,3,1,3,4,3,2
1,1,6236,9,8,3,3,1,3,4,3,2
1,2,6236,1,6,3,3,1,3,4,3,2
1,2,6236,9,7,3,3,1,3,4,3,2
1,2,6236,1,4,3,3,1,3,4,3,2
2,2,6236,1,5,3,3,1,3,4,3,1
3,1,6236,4,7,3,3,1,3,4,3,2
1,2,6236,1,7,3,3,1,3,4,3,2
1,1,6236,9,11,3,3,1,3,4,3,2
1,2,6236,2,3,3,3,1,3,4,3,2
1,2,6236,9,18,3,3,1,3,4,3,2
1,1,6236,9,5,3,3,1,3,4,3,1
1,1,6236,3,16,3,3,1,3,4,3,2
1,1,6236,9,2,3,3,1,3,4,3,2
1,2,6236,2,21,3,3,1,3,4,3,2
1,2,6236,9,15,3,3,1,3,4,3,2
1,1,6236,9,4,3,3,1,3,4,3,1
2,2,6236,1,7,3,3,1,3,4,3,2
1,2,6236,2,16,3,3,1,3,4,3,2
1,1,6236,9,16,3,3,1,3,4,3,2
1,1,6236,3,3,3,3,1,3,4,3,2
2,2,6236,2,28,3,3,1,3,4,3,2
1,1,6236,9,9,3,3,1,3,4,3,2
1,1,6236,4,5,3,3,1,3,4,3,2
1,1,6236,3,9,3,3,1,3,4,3,2
1,1,6236,3,9,3,3,1,3,4,3,1
1,2,6236,9,9,3,3,1,3,4,3,2
1,1,6236,4,10,3,3,1,3,4,3,2
2,2,6236,1,1,3,3,1,3,4,3,2
2,2,6236,9,16,3,3,1,3,4,3,2
1,2,6240,9,30,4,1,1,3,2,2,1
1,3,6240,9,60,4,1,1,3,2,2,1
1,2,6240,9,27,4,1,1,3,2,2,1
1,3,6240,9,11,4,1,1,3,2,2,1
1,1,6240,9,19,4,1,1,3,2,2,1
2,3,6240,9,38,4,1,1,3,2,2,1
1,3,6240,9,20,4,1,1,3,2,2,1
1,3,6240,9,6,4,1,1,3,2,2,1
1,3,6240,1,30,4,1,1,3,2,2,2
1,3,6240,9,14,4,1,1,3,2,2,2
1,3,6240,9,29,4,1,1,3,2,2,1
1,3,6240,1,18,4,1,1,3,2,2,2
1,3,6240,9,2,4,1,1,3,2,2,2
2,3,6240,1,3,4,1,1,3,2,2,2
2,3,6240,9,64,4,1,1,3,2,2,2
1,1,6240,9,41,4,1,1,3,2,2,1
1,1,6240,7,16,4,1,1,3,2,2,2
1,1,6240,7,7,4,1,1,3,2,2,1
1,1,6240,7,28,4,1,1,3,2,2,1
1,1,6240,7,27,4,1,1,3,2,2,1
1,1,6240,5,27,4,1,1,3,2,2,2
1,1,6240,6,27,4,1,1,3,2,2,2
1,1,6240,6,27,4,1,1,3,2,2,1
1,1,6240,6,76,4,1,1,3,2,2,1
1,1,6240,8,6,4,1,1,3,2,2,2
1,3,6240,1,6,4,1,1,3,2,2,2
1,3,6240,9,3,4,1,1,3,2,2,2
1,1,6240,8,6,4,1,1,3,2,2,2
1,1,6240,7,18,4,1,1,3,2,2,2
1,3,6240,6,14,4,1,1,3,2,2,2
1,2,6240,6,18,4,1,1,3,2,2,1
1,3,6240,8,48,4,1,1,3,2,2,2
1,1,6240,6,48,4,1,1,3,2,2,2
1,3,6240,6,4,4,1,1,3,2,2,1
3,2,6240,9,76,4,1,1,3,2,2,2
1,1,6240,7,11,4,1,1,3,2,2,2
1,1,6240,7,7,4,1,1,3,2,2,1
1,1,6240,7,14,4,1,1,3,2,2,1
1,1,6240,7,16,4,1,1,3,2,2,1
1,2,6240,9,16,4,1,1,3,2,2,2
1,1,6240,9,16,4,1,1,3,2,2,1
1,2,6240,9,5,4,1,1,3,2,2,1
1,1,6240,7,27,4,1,1,3,2,2,2
2,2,6240,9,27,4,1,1,3,2,2,2
2,2,6240,9,27,4,1,1,3,2,2,1
2,3,6240,9,29,4,1,1,3,2,2,1
1,1,6240,7,14,4,1,1,3,2,2,2
1,2,6240,9,43,4,1,1,3,2,2,2
1,2,6240,8,36,4,1,1,3,2,2,2
1,1,6240,7,20,4,1,1,3,2,2,2
1,1,6240,7,21,4,1,1,3,2,2,1
1,2,6240,8,28,4,1,1,3,2,2,2
1,1,6246,9,7,3,3,3,3,2,3,1
1,1,6246,9,10,3,3,3,3,2,3,1
1,1,6246,4,2,3,3,3,3,2,3,2
1,1,6246,9,13,3,3,3,3,2,3,2
1,1,6246,9,7,3,3,3,3,2,3,1
1,2,6246,9,6,3,3,3,3,2,3,1
1,2,6246,2,5,3,3,3,3,2,3,2
1,1,6246,9,4,3,3,3,3,2,3,2
1,2,6246,9,15,3,3,3,3,2,3,1
1,2,6246,1,8,3,3,3,3,2,3,2
1,1,6246,9,6,3,3,3,3,2,3,2
1,1,6246,9,12,3,3,3,3,2,3,1
1,2,6246,9,7,3,3,3,3,2,3,1
1,2,6246,2,17,3,3,3,3,2,3,2
1,2,6246,9,33,3,3,3,3,2,3,2
1,2,6246,9,9,3,3,3,3,2,3,1
1,2,6246,9,34,3,3,3,3,2,3,1
1,1,6246,4,13,3,3,3,3,2,3,2
1,2,6246,9,8,3,3,3,3,2,3,2
1,1,6246,9,6,3,3,3,3,2,3,1
1,2,6246,2,10,3,3,3,3,2,3,2
1,2,6246,9,4,3,3,3,3,2,3,2
1,1,6246,9,15,3,3,3,3,2,3,1
1,2,6246,9,5,3,3,3,3,2,3,1
1,1,6246,4,10,3,3,3,3,2,3,2
1,1,6246,9,4,3,3,3,3,2,3,2
2,1,6246,9,7,3,3,3,3,2,3,1
1,1,6246,9,10,3,3,3,3,2,3,1
1,1,6246,9,7,3,3,3,3,2,3,1
1,1,6246,9,7,3,3,3,3,2,3,1
1,1,6246,9,8,3,3,3,3,2,3,1
2,2,6246,9,14,3,3,3,3,2,3,1
1,1,6246,9,2,3,3,3,3,2,3,1
1,1,6246,9,5,3,3,3,3,2,3,1
2,1,6246,9,9,3,3,3,3,2,3,1
1,1,6246,9,6,3,3,3,3,2,3,1
1,2,6246,9,9,3,3,3,3,2,3,1
1,1,6246,9,7,3,3,3,3,2,3,1
1,2,6246,9,16,3,3,3,3,2,3,1
1,2,6246,1,9,3,3,3,3,2,3,2
1,2,6246,9,4,3,3,3,3,2,3,2
1,2,6246,1,6,3,3,3,3,2,3,2
1,2,6246,4,13,3,3,3,3,2,3,2
1,2,6246,9,9,3,3,3,3,2,3,2
1,1,6246,9,7,3,3,3,3,2,3,1
1,2,6246,9,5,3,3,3,3,2,3,1
1,2,6246,9,6,3,3,3,3,2,3,1
1,1,6246,9,3,3,3,3,3,2,3,1
1,1,6246,9,11,3,3,3,3,2,3,1
1,2,6246,9,7,3,3,3,3,2,3,1
1,2,6246,1,9,3,3,3,3,2,3,2
1,2,6246,9,8,3,3,3,3,2,3,2
1,2,6246,2,6,3,3,3,3,2,3,2
1,2,6246,9,6,3,3,3,3,2,3,2
1,2,6246,9,14,3,3,3,3,2,3,1
1,2,6246,9,9,3,3,3,3,2,3,1
1,2,6246,9,38,3,3,3,3,2,3,1
1,2,6246,9,4,3,3,3,3,2,3,1
1,2,6246,9,15,3,3,3,3,2,3,1
1,2,6246,2,5,3,3,3,3,2,3,2
1,1,6246,9,8,3,3,3,3,2,3,2
1,2,6246,1,6,3,3,3,3,2,3,2
1,2,6246,9,12,3,3,3,3,2,3,2
1,2,6246,9,8,3,3,3,3,2,3,1
1,2,6246,1,5,3,3,3,3,2,3,2
1,2,6246,2,4,3,3,3,3,2,3,2
1,2,6246,2,5,3,3,3,3,2,3,1
1,2,6246,9,13,3,3,3,3,2,3,2
1,2,6246,9,10,3,3,3,3,2,3,1
1,2,6246,9,7,3,3,3,3,2,3,1
1,2,6246,9,6,3,3,3,3,2,3,1
1,2,6246,9,15,3,3,3,3,2,3,1
1,2,6246,9,4,3,3,3,3,2,3,1
1,1,6246,9,5,3,3,3,3,2,3,1
1,2,6246,1,2,3,3,3,3,2,3,2
1,2,6246,1,17,3,3,3,3,2,3,1
1,2,6246,9,8,3,3,3,3,2,3,2
1,2,6246,9,20,3,3,3,3,2,3,1
1,1,6246,2,7,3,3,3,3,2,3,2
1,1,6246,2,7,3,3,3,3,2,3,1
1,1,6246,2,10,3,3,3,3,2,3,1
1,2,6246,2,8,3,3,3,3,2,3,1
1,1,6246,2,6,3,3,3,3,2,3,1
1,1,6246,9,3,3,3,3,3,2,3,2
1,2,6246,9,19,3,3,3,3,2,3,1
1,1,6246,9,8,3,3,3,3,2,3,1
1,2,6246,1,15,3,3,3,3,2,3,2
1,1,6246,2,15,3,3,3,3,2,3,2
1,1,6246,9,2,3,3,3,3,2,3,2
2,1,6246,9,16,3,3,3,3,2,3,1
1,2,6246,1,1,3,3,3,3,2,3,2
2,2,6246,1,8,3,3,3,3,2,3,1
1,1,6246,9,25,3,3,3,3,2,3,2
1,1,6246,9,9,3,3,3,3,2,3,1
1,2,6246,1,15,3,3,3,3,2,3,2
1,1,6246,9,6,3,3,3,3,2,3,2
1,1,6246,2,14,3,3,3,3,2,3,2
1,1,6246,2,6,3,3,3,3,2,3,1
1,1,6246,2,8,3,3,3,3,2,3,1
1,2,6246,9,4,3,3,3,3,2,3,2
2,2,6246,9,7,3,3,3,3,2,3,1
1,2,6246,9,8,3,3,3,3,2,3,1
1,2,6246,2,3,3,3,3,3,2,3,2
1,1,6246,9,8,3,3,3,3,2,3,2
1,2,6246,1,9,3,3,3,3,2,3,2
1,2,6246,9,6,3,3,3,3,2,3,2
1,1,6246,9,1,3,3,3,3,2,3,1
1,1,6246,9,15,3,3,3,3,2,3,1
1,1,6246,2,12,3,3,3,3,2,3,2
1,1,6246,9,5,3,3,3,3,2,3,2
1,1,6246,9,4,3,3,3,3,2,3,1
1,1,6246,9,5,3,3,3,3,2,3,1
1,1,6246,9,7,3,3,3,3,2,3,1
2,1,6246,9,4,3,3,3,3,2,3,1
1,1,6246,9,12,3,3,3,3,2,3,1
1,1,6250,8,7,4,2,4,5,1,3,1
2,1,6250,9,14,4,2,4,5,1,3,2
1,1,6250,9,8,4,2,4,5,1,3,1
1,1,6250,8,3,4,2,4,5,1,3,2
1,1,6250,9,5,4,2,4,5,1,3,2
3,2,6250,2,3,4,2,4,5,1,3,2
2,1,6250,9,2,4,2,4,5,1,3,2
3,1,6250,9,3,4,2,4,5,1,3,1
2,1,6250,9,2,4,2,4,5,1,3,1
3,1,6250,9,7,4,2,4,5,1,3,1
1,1,6250,9,5,4,2,4,5,1,3,1
2,1,6250,9,6,4,2,4,5,1,3,1
2,1,6250,9,3,4,2,4,5,1,3,1
2,1,6250,9,4,4,2,4,5,1,3,1
2,1,6250,9,8,4,2,4,5,1,3,1
2,1,6250,9,7,4,2,4,5,1,3,1
2,1,6250,9,7,4,2,4,5,1,3,1
1,1,6250,9,4,4,2,4,5,1,3,1
1,1,6250,9,7,4,2,4,5,1,3,1
1,2,6250,8,3,4,2,4,5,1,3,2
1,1,6250,9,4,4,2,4,5,1,3,2
2,1,6250,9,8,4,2,4,5,1,3,1
1,1,6250,9,21,4,2,4,5,1,3,1
2,1,6250,9,7,4,2,4,5,1,3,1
2,1,6250,9,5,4,2,4,5,1,3,1
3,1,6250,9,2,4,2,4,5,1,3,1
3,1,6250,9,3,4,2,4,5,1,3,1
3,1,6250,9,1,4,2,4,5,1,3,1
2,1,6250,9,23,4,2,4,5,1,3,1
1,3,6250,8,10,4,2,4,5,1,3,2
1,2,6250,1,5,4,2,4,5,1,3,2
2,3,6250,8,9,4,2,4,5,1,3,2
2,3,6250,8,13,4,2,4,5,1,3,1
1,3,6250,8,15,4,2,4,5,1,3,1
1,3,6250,6,4,4,2,4,5,1,3,2
2,2,6250,1,4,4,2,4,5,1,3,2
2,2,6250,1,7,4,2,4,5,1,3,1
1,1,6250,6,7,4,2,4,5,1,3,2
1,2,6250,9,1,4,2,4,5,1,3,2
3,1,6250,9,17,4,2,4,5,1,3,1
1,3,6250,8,5,4,2,4,5,1,3,2
2,2,6250,9,26,4,2,4,5,1,3,2
1,3,6250,8,6,4,2,4,5,1,3,2
1,2,6250,4,1,4,2,4,5,1,3,2
2,2,6250,9,8,4,2,4,5,1,3,2
2,2,6250,9,10,4,2,4,5,1,3,1
2,2,6250,9,25,4,2,4,5,1,3,1
2,2,6250,4,2,4,2,4,5,1,3,2
3,2,6250,9,29,4,2,4,5,1,3,2
1,1,6250,7,9,4,2,4,5,1,3,2
1,3,6250,7,4,4,2,4,5,1,3,1
2,2,6250,1,8,4,2,4,5,1,3,2
2,2,6250,1,17,4,2,4,5,1,3,1
2,3,6250,8,8,4,2,4,5,1,3,2
1,1,6250,9,12,4,2,4,5,1,3,2
2,1,6250,4,4,4,2,4,5,1,3,2
2,1,6250,4,16,4,2,4,5,1,3,1
1,2,6250,7,16,4,2,4,5,1,3,2
1,1,6250,7,6,4,2,4,5,1,3,1
1,2,6250,9,21,4,2,4,5,1,3,2
1,2,6250,9,8,4,2,4,5,1,3,1
1,1,6250,7,7,4,2,4,5,1,3,2
1,1,6250,7,4,4,2,4,5,1,3,1
2,2,6250,1,13,4,2,4,5,1,3,2
1,2,6250,7,8,4,2,4,5,1,3,2
1,1,6250,7,6,4,2,4,5,1,3,1
1,1,6250,9,8,4,2,4,5,1,3,2
1,1,6250,9,6,4,2,4,5,1,3,1
1,3,6250,8,8,4,2,4,5,1,3,2
1,2,6250,7,4,4,2,4,5,1,3,2
2,1,6250,9,7,4,2,4,5,1,3,2
2,1,6250,9,11,4,2,4,5,1,3,1
2,2,6250,9,4,4,2,4,5,1,3,1
1,1,6250,8,9,4,2,4,5,1,3,2
1,2,6250,8,32,4,2,4,5,1,3,1
1,3,6250,9,7,4,2,4,5,1,3,2
1,3,6250,9,9,4,2,4,5,1,3,1
2,2,6250,9,8,4,2,4,5,1,3,1
1,2,6250,9,7,4,2,4,5,1,3,1
2,1,6250,9,2,4,2,4,5,1,3,1
2,3,6250,9,5,4,2,4,5,1,3,1
2,1,6250,9,1,4,2,4,5,1,3,1
1,3,6250,2,8,4,2,4,5,1,3,2
2,1,6250,9,14,4,2,4,5,1,3,2
2,1,6250,9,6,4,2,4,5,1,3,1
1,1,6250,9,4,4,2,4,5,1,3,1
2,2,6250,8,7,4,2,4,5,1,3,2
2,2,6250,1,4,4,2,4,5,1,3,2
2,2,6250,9,7,4,2,4,5,1,3,2
2,2,6250,9,3,4,2,4,5,1,3,1
2,2,6250,9,3,4,2,4,5,1,3,1
3,2,6250,9,4,4,2,4,5,1,3,1
1,2,6253,1,22,5,1,4,2,1,3,2
2,1,6253,3,35,5,1,4,2,1,3,2
2,2,6253,9,282,5,1,4,2,1,3,2
1,2,6253,9,12,5,1,4,2,1,3,1
1,2,6255,3,21,2,1,1,3,4,3,1
1,2,6255,6,20,2,1,1,3,4,3,2
2,2,6255,3,21,2,1,1,3,4,3,2
2,2,6255,3,38,2,1,1,3,4,3,1
1,2,6255,3,14,2,1,1,3,4,3,1
1,2,6255,3,24,2,1,1,3,4,3,1
1,2,6255,3,32,2,1,1,3,4,3,1
1,2,6255,3,18,2,1,1,3,4,3,1
1,2,6255,3,13,2,1,1,3,4,3,1
1,2,6255,3,10,2,1,1,3,4,3,1
3,2,6255,3,42,2,1,1,3,4,3,1
1,2,6255,3,45,2,1,1,3,4,3,1
1,2,6255,3,19,2,1,1,3,4,3,1
1,2,6255,3,10,2,1,1,3,4,3,1
1,2,6255,3,23,2,1,1,3,4,3,1
1,2,6255,3,22,2,1,1,3,4,3,1
1,2,6255,3,11,2,1,1,3,4,3,1
2,2,6255,3,10,2,1,1,3,4,3,1
2,2,6255,3,52,2,1,1,3,4,3,1
1,3,6255,9,11,2,1,1,3,4,3,2
2,2,6255,3,24,2,1,1,3,4,3,2
1,2,6255,3,61,2,1,1,3,4,3,1
1,3,6255,9,22,2,1,1,3,4,3,2
1,1,6255,3,8,2,1,1,3,4,3,2
1,1,6255,3,11,2,1,1,3,4,3,1
2,1,6255,3,7,2,1,1,3,4,3,1
1,1,6255,3,15,2,1,1,3,4,3,1
1,1,6255,3,15,2,1,1,3,4,3,1
2,1,6255,3,20,2,1,1,3,4,3,1
1,1,6255,3,29,2,1,1,3,4,3,1
1,1,6255,4,14,2,1,1,3,4,3,2
1,1,6255,3,26,2,1,1,3,4,3,2
1,1,6255,3,38,2,1,1,3,4,3,1
1,1,6255,3,32,2,1,1,3,4,3,1
1,1,6255,3,14,2,1,1,3,4,3,1
1,1,6255,2,8,2,1,1,3,4,3,2
1,1,6255,3,15,2,1,1,3,4,3,2
1,1,6255,3,14,2,1,1,3,4,3,1
1,1,6255,3,54,2,1,1,3,4,3,1
1,1,6255,3,31,2,1,1,3,4,3,1
1,2,6260,1,9,4,1,1,3,3,2,2
1,2,6260,9,4,4,1,1,3,3,2,2
1,1,6260,2,2,4,1,1,3,3,2,2
1,2,6260,9,6,4,1,1,3,3,2,2
1,2,6260,9,6,4,1,1,3,3,2,1
1,2,6260,9,3,4,1,1,3,3,2,1
1,2,6260,9,6,4,1,1,3,3,2,1
1,2,6260,9,4,4,1,1,3,3,2,1
1,2,6260,9,2,4,1,1,3,3,2,1
1,2,6260,1,2,4,1,1,3,3,2,2
1,2,6260,9,7,4,1,1,3,3,2,2
1,2,6260,9,3,4,1,1,3,3,2,1
1,2,6260,9,3,4,1,1,3,3,2,1
1,2,6260,9,4,4,1,1,3,3,2,1
1,2,6260,9,4,4,1,1,3,3,2,1
1,2,6260,9,8,4,1,1,3,3,2,1
1,2,6260,9,3,4,1,1,3,3,2,1
1,3,6260,9,2,4,1,1,3,3,2,1
1,2,6260,9,7,4,1,1,3,3,2,1
1,2,6260,1,4,4,1,1,3,3,2,2
1,2,6260,1,3,4,1,1,3,3,2,1
1,3,6260,9,3,4,1,1,3,3,2,2
1,3,6260,9,7,4,1,1,3,3,2,1
1,2,6260,2,5,4,1,1,3,3,2,2
1,2,6260,2,8,4,1,1,3,3,2,1
1,2,6260,9,5,4,1,1,3,3,2,2
1,2,6260,9,7,4,1,1,3,3,2,1
1,2,6260,9,21,4,1,1,3,3,2,1
1,3,6260,9,1,4,1,1,3,3,2,1
1,3,6260,9,7,4,1,1,3,3,2,1
1,3,6260,9,7,4,1,1,3,3,2,1
1,3,6260,9,2,4,1,1,3,3,2,1
1,2,6260,9,6,4,1,1,3,3,2,1
1,3,6260,9,6,4,1,1,3,3,2,1
1,3,6260,9,4,4,1,1,3,3,2,1
2,2,6260,9,3,4,1,1,3,3,2,1
1,3,6260,9,5,4,1,1,3,3,2,1
1,2,6260,9,5,4,1,1,3,3,2,1
1,2,6260,9,31,4,1,1,3,3,2,1
1,3,6260,1,4,4,1,1,3,3,2,2
1,3,6260,9,8,4,1,1,3,3,2,2
1,3,6260,1,3,4,1,1,3,3,2,2
1,2,6260,9,5,4,1,1,3,3,2,2
1,3,6260,9,5,4,1,1,3,3,2,1
1,2,6260,9,9,4,1,1,3,3,2,1
1,3,6260,9,1,4,1,1,3,3,2,1
1,2,6260,9,7,4,1,1,3,3,2,1
1,3,6260,9,7,4,1,1,3,3,2,1
1,3,6260,9,7,4,1,1,3,3,2,1
1,2,6260,9,7,4,1,1,3,3,2,1
1,3,6260,9,4,4,1,1,3,3,2,1
1,3,6260,9,3,4,1,1,3,3,2,1
1,3,6260,9,18,4,1,1,3,3,2,1
1,3,6260,9,7,4,1,1,3,3,2,1
1,3,6260,9,7,4,1,1,3,3,2,1
1,2,6260,9,10,4,1,1,3,3,2,1
1,3,6260,9,2,4,1,1,3,3,2,1
1,2,6260,9,3,4,1,1,3,3,2,1
2,3,6260,9,2,4,1,1,3,3,2,1
2,3,6260,9,1,4,1,1,3,3,2,1
1,3,6260,9,6,4,1,1,3,3,2,1
1,3,6260,9,2,4,1,1,3,3,2,1
2,2,6260,9,7,4,1,1,3,3,2,1
1,2,6260,9,18,4,1,1,3,3,2,1
1,3,6260,9,7,4,1,1,3,3,2,1
